tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0000430	short	A Chess Dispute	A Chess Dispute	0	1903	\N	1	Comedy,Short
tt0000431	short	Comme on fait son lit on se couche	Comme on fait son lit on se couche	0	1903	\N	\N	Short
tt0000432	short	How Monsieur Takes His Bath	Comment monsieur prend son bain	0	1903	\N	1	Comedy,Short
tt0000433	short	Compagnons de voyage encombrants	Compagnons de voyage encombrants	0	1903	\N	\N	Short
tt0000434	short	Dorothy's Dream	Dorothy's Dream	0	1903	\N	\N	Fantasy,Short
tt0000435	short	Enlèvement en automobile et mariage précipité	Enlèvement en automobile et mariage précipité	0	1903	\N	\N	Short
tt0000436	short	An Extraordinary Cab Accident	An Extraordinary Cab Accident	0	1903	\N	1	Comedy,Short
tt0000437	short	Faust et Méphistophélès	Faust et Méphistophélès	0	1903	\N	2	Drama,Horror,Short
tt0000438	short	Le fiancé ensorcelé	Le fiancé ensorcelé	0	1903	\N	\N	Short
tt0000439	short	The Great Train Robbery	The Great Train Robbery	0	1903	\N	11	Action,Crime,Short
tt0000440	short	La guirlande merveilleuse	La guirlande merveilleuse	0	1903	\N	4	Fantasy,Short
tt0000441	short	Gulliver en el país de los gigantes	Gulliver en el país de los gigantes	0	1903	\N	\N	Short
tt0000442	short	Capital Execution	Henrettelsen	0	1903	\N	\N	Drama,Short
tt0000443	short	Hiawatha	Hiawatha, the Messiah of the Ojibway	0	1903	\N	15	Adventure,Drama,Short
tt0000444	short	Illusionniste renversant	Illusionniste renversant	0	1903	\N	\N	Short
tt0000445	short	Jocko musicien	Jocko musicien	0	1903	\N	\N	Short
tt0000446	short	Kit Carson	Kit Carson	0	1903	\N	21	Short,Western
tt0000447	short	Life of an American Fireman	Life of an American Fireman	0	1903	\N	6	Action,Short
tt0000448	short	Le liqueur du couvent	Le liqueur du couvent	0	1903	\N	\N	Short
tt0000449	short	Lutteurs américains	Lutteurs américains	0	1903	\N	\N	Short
tt0000450	short	La main du professeur Hamilton ou le roi des dollars	La main du professeur Hamilton ou le roi des dollars	0	1903	\N	\N	Short
tt0000451	short	Mary Jane's Mishap	Mary Jane's Mishap	0	1903	\N	4	Comedy,Short
tt0000452	short	The Messenger Boy's Mistake	The Messenger Boy's Mistake	0	1903	\N	2	Comedy,Romance,Short
tt0000453	short	Modelage express	Modelage express	0	1903	\N	\N	Short
tt0000454	short	La mouche	La mouche	0	1903	\N	\N	Short
tt0000455	short	The Music Lover	Le mélomane	0	1903	\N	3	Comedy,Music,Short
tt0000456	short	N.Y. Fire Department Returning	N.Y. Fire Department Returning	0	1903	\N	\N	Documentary,Short
tt0000457	short	Ne bougeons plus	Ne bougeons plus	0	1903	\N	\N	Short
tt0000458	short	Nos bons étudiants	Nos bons étudiants	0	1903	\N	\N	Short
tt0000459	short	Panorama of Riker's Island, N.Y.	Panorama of Riker's Island, N.Y.	0	1903	\N	2	Documentary,Short
tt0000460	short	The Pioneers	The Pioneers	0	1903	\N	15	Short,Western
tt0000461	short	Potage indigeste	Potage indigeste	0	1903	\N	\N	Short
tt0000462	short	La poule fantaisiste	La poule fantaisiste	0	1903	\N	\N	Short
tt0000463	short	Puerto de Barcelona	Puerto de Barcelona	0	1903	\N	1	Documentary,Short
tt0000464	short	Rip Van Winkle	Rip Van Winkle	0	1903	\N	4	Comedy,Short
tt0000465	short	Fairyland; or, the Kingdom of the Fairies	Le royaume des fées	0	1903	\N	16	Adventure,Fantasy,Short
tt0000466	short	Répétition dans un cirque	Répétition dans un cirque	0	1903	\N	\N	Short
tt0000467	short	Secours aux naufragés	Secours aux naufragés	0	1903	\N	\N	Short
tt0000468	short	Service précipité	Service précipité	0	1903	\N	\N	Short
tt0000469	short	The Sick Kitten	The Sick Kitten	0	1903	\N	1	Comedy,Family,Short
tt0000470	short	Les surprises de l'affichage	Les surprises de l'affichage	0	1903	\N	\N	Short
tt0000471	short	Uncle Tom's Cabin	Uncle Tom's Cabin	0	1903	\N	13	Drama,Short
tt0000472	short	Uncle Tom's Cabin	Uncle Tom's Cabin	0	1903	\N	\N	Drama,Short
tt0000473	short	La valise enchantée	La valise enchantée	0	1905	\N	\N	Short
tt0000474	short	Le voleur sacrilège	Le voleur sacrilège	0	1903	\N	\N	Short
tt0000475	short	Voyage of the 'Arctic'	The Adventurous Voyage of 'The Arctic'	0	1903	\N	10	Drama,Short
tt0000476	short	Après la fête	Après la fête	0	1904	\N	\N	Short
tt0000477	short	L'assassinat du courrier de Lyon	L'assassinat du courrier de Lyon	0	1904	\N	\N	Drama,Short
tt0000478	short	Behind the Scenes	Behind the Scenes	0	1904	\N	\N	Comedy,Short
tt0000479	short	Rum vs. Cherries	Buy Your Own Cherries	0	1904	\N	4	Drama,Short
tt0000480	short	Le coffre enchanté	Le coffre enchanté	0	1904	\N	3	Fantasy,Short
tt0000481	short	A Collier's Life	A Collier's Life	0	1904	\N	\N	Short
tt0000482	short	Comment on disperse les foules	Comment on disperse les foules	0	1904	\N	\N	Comedy,Short
tt0000483	short	Les deux rivaux	Les deux rivaux	0	1904	\N	\N	Comedy,Short
tt0000484	short	Les enfants du miracle	Les enfants du miracle	0	1904	\N	\N	Short
tt0000485	short	La gavotte de la reine	La gavotte de la reine	0	1904	\N	\N	Short
tt0000486	short	A Gentleman of France	A Gentleman of France	0	1905	\N	5	Drama,Short
tt0000487	short	The Great Train Robbery	The Great Train Robbery	0	1904	\N	12	Short,Western
tt0000488	short	The Land Beyond the Sunset	The Land Beyond the Sunset	0	1912	\N	14	Drama,Fantasy,Short
tt0000489	short	La leçon de pipeau	La leçon de pipeau	0	1904	\N	\N	Short
tt0000490	short	L'oiseau envolé	L'oiseau envolé	0	1904	\N	\N	Short
tt0000491	short	Opening the Williamsburg Bridge	Opening the Williamsburg Bridge	0	1904	\N	1	News,Short
tt0000492	short	Personal	Personal	0	1904	\N	6	Comedy,Short
tt0000493	short	Pierrot, Murderer	Pierrot assassin	0	1904	\N	\N	Short
tt0000494	short	Le pompon malencontreux	Le pompon malencontreux	0	1904	\N	\N	Short
tt0000495	short	The Pearl Fisher	Le pêcheur de perles	0	1907	\N	12	Fantasy,Short
tt0000496	short	Railroad Smashup	Railroad Smashup	0	1904	\N	\N	Action,Short
tt0000497	short	A Railway Tragedy	A Railway Tragedy	0	1904	\N	5	Crime,Short
tt0000498	short	Rescued by Rover	Rescued by Rover	0	1905	\N	7	Crime,Drama,Family
tt0000499	short	The Impossible Voyage	Le voyage à travers l'impossible	0	1904	\N	24	Action,Adventure,Family
tt0000500	short	The Abductors	The Abductors	0	1905	\N	\N	Short
tt0000501	short	Adventures of Sherlock Holmes	Adventures of Sherlock Holmes	0	1905	\N	\N	Crime,Drama,Mystery
tt0000502	movie	Bohemios	Bohemios	0	1905	\N	100	\N
tt0000503	short	Corrida de beneficencia en Zaragoza, por Quinito y Montes	Corrida de beneficencia en Zaragoza, por Quinito y Montes	0	1905	\N	2	Documentary,Short
tt0000504	short	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	Coso y Paseo de Santa Engracia (Calles y plazas de Zaragoza)	0	1905	\N	\N	Documentary,Short
tt0000505	short	The Wig Chase	La course à la perruque	0	1906	\N	\N	Comedy,Short
tt0000506	short	The Effects of Too Much Scotch	D.T.'s, or the Effect of Drink	0	1905	\N	\N	Drama,Short
tt0000507	short	Departure of Peary and the Roosevelt from New York	Departure of Peary and the Roosevelt from New York	0	1905	\N	\N	News,Short
tt0000508	short	Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)	Desde el coso a la calle Cerdán (Calles y plazas de Zaragoza)	0	1905	\N	\N	Documentary,Short
tt0000509	short	The Inexperienced Chauffeur	Les débuts d'un chauffeur	0	1906	\N	\N	Comedy,Short
tt0000510	short	El dúo de la Africana	El dúo de la Africana	0	1905	\N	\N	Short
tt0000511	short	Esmeralda	Esmeralda	0	1905	\N	10	Drama,Short
tt0000512	short	Funeral of Hiram Cronk	Funeral of Hiram Cronk	0	1905	\N	\N	Documentary,News,Short
